,beta,lnalpha,lnalpha.c,Smsy_lambert,Umsy_lambert,,,
5633002,6.95878E-06,1.148390958,1.476215409,84559.7585,0.588432695,,,
5634002,6.54287E-06,1.453574241,1.745634379,101137.3197,0.661728355,,,
5635002,2.93584E-05,2.759112653,3.407854482,31239.74507,0.917148542,,,
5636002,6.58592E-06,0.52393753,1.142949294,73350.51291,0.483080729,,,
5637002,1.07104E-05,1.500621725,1.971282234,66778.76669,0.715225299,,,
5638002,1.7009E-05,2.390119573,2.832914784,50610.54233,0.860833141,,,
5639002,5.79358E-07,0.267035906,0.542157248,434820.1899,0.251916531,,,
5640002,2.20952E-05,2.446498742,2.769749406,38602.32619,0.852926511,,,
5641002,5.31704E-06,0.876430614,1.23784994,96811.94771,0.514752902,,,
5642002,1.8008E-05,2.176187146,2.533312677,45522.84539,0.819773239,,,
5643002,7.4047E-06,1.305077759,1.597446392,84096.36963,0.622708695,,,
5644002,8.82684E-06,1.491132065,1.766268515,75555.21567,0.666913988,,,
5645002,2.07308E-05,1.806021484,2.545694977,39634.62663,0.821655692,,,
5646002,2.59588E-06,1.311506362,1.83012977,262949.7637,0.682584893,,,
5647002,8.0931E-06,0.597781109,1.433999175,71170.94935,0.575993256,,,
5648002,1.57881E-05,1.796656472,2.073834738,46697.07707,0.737256756,,,
5649002,2.14002E-05,2.151971168,2.829387115,40205.23799,0.860401596,,,
5650002,1.71765E-05,2.06135007,2.693766095,49072.9231,0.842899099,,,
5651002,2.79881E-06,1.071707786,1.515446157,214290.4097,0.599758641,,,
5652002,2.27903E-05,2.931865476,3.579245275,40777.89913,0.929341956,,,
5653002,6.59988E-06,1.384148152,2.01863802,109937.2178,0.725571929,,,
5654002,9.50248E-06,1.318079752,1.828872715,71800.39721,0.682281912,,,
5655002,2.50179E-05,2.118904563,2.608611115,33214.81687,0.830964513,,,
5656002,1.82285E-05,1.822948712,2.292461262,42773.53727,0.779699321,,,
5657002,1.36758E-06,0.942130761,1.428802137,420044.4979,0.574443823,,,
5658002,4.79694E-06,0.879583921,1.375988924,116422.6705,0.558472944,,,
5659002,9.55317E-06,1.42157508,1.823372154,71280.34121,0.680953557,,,
5660002,1.47635E-05,1.970950114,2.467756062,54832.91189,0.809524478,,,
5661002,1.11292E-05,1.27583723,1.713854652,58730.36277,0.653624068,,,
5662002,2.00145E-05,2.331779015,3.044037493,44198.30749,0.884608956,,,
5663002,1.56686E-05,1.496618335,1.870280452,44174.19202,0.692147134,,,
5664002,1.63903E-05,1.530326633,2.082960655,45096.89222,0.739150187,,,
5665002,1.97945E-05,1.729333367,2.326016706,39692.33127,0.785689116,,,
5666002,1.94453E-05,2.191991958,2.494325146,41847.33785,0.813735826,,,
5667002,1.51205E-05,1.683152417,2.065016082,48637.20995,0.73541675,,,
5668002,7.1132E-06,0.910573555,1.208640488,71015.3416,0.505146655,,,
5669002,7.62748E-06,1.365829072,1.672559602,84284.57592,0.642878995,,,
5670002,1.46635E-05,1.564103973,1.922335552,48025.08677,0.704214569,,,
5671002,1.67156E-05,1.69196816,2.244345811,46116.83861,0.770871875,,,
5672002,1.76511E-05,2.018078969,2.487042512,46036.16637,0.812589363,,,
5673002,1.91555E-05,1.124915652,1.926181494,36808.74917,0.705091467,,,
5674002,1.8656E-05,1.564090328,2.336164685,42210.15066,0.787473954,,,
5675002,1.3127E-05,1.756874127,2.147850863,57309.58272,0.752302764,,,
5676002,1.87934E-05,2.153513061,2.529434024,43588.62473,0.819180123,,,
5677002,1.29347E-05,1.631511768,1.884031272,53760.06748,0.695370915,,,
5678002,8.9539E-06,1.257923228,1.680211073,72023.13776,0.644888269,,,
5679002,1.47322E-05,2.368840837,2.933867234,59237.40682,0.872695309,,,
5680002,1.54416E-05,2.137332528,3.066336319,57435.26812,0.886895267,,,
5681002,1.39989E-05,2.088369361,2.755005185,60792.18467,0.851025442,,,
5682002,9.66378E-06,1.207028827,1.525348631,62354.70038,0.602581993,,,
5683002,1.72823E-05,1.860029598,2.510162867,47227.929,0.816208663,,,
5684002,2.17513E-05,2.789293833,3.936981888,43656.23937,0.949581657,,,
5685002,1.49097E-05,1.55323645,1.998591788,48373.24762,0.7212286,,,
5686002,8.36361E-06,1.545659053,2.010584037,86545.54971,0.723833327,,,
5687002,1.62582E-05,1.747953131,2.222261659,47159.20774,0.766724886,,,
5688002,1.39184E-05,1.75584044,2.162744034,54262.21306,0.755245288,,,
5689002,2.42808E-06,1.642125861,2.570009946,339899.3939,0.825303701,,,
5690002,9.30845E-06,1.072412963,1.566358601,65974.73472,0.614122718,,,
5691002,4.00505E-06,1.134249543,1.552780923,152389.6621,0.610328842,,,
5692002,1.02534E-05,2.219049595,2.772722382,83222.22934,0.853307265,,,
5693002,1.17659E-05,1.641325903,2.175941854,64409.11166,0.757829324,,,
5694002,1.49257E-05,1.378746806,1.997728128,48308.51539,0.721040273,,,
5695002,1.46205E-05,1.136196074,1.746476097,45274.89111,0.661941064,,,
5696002,1.8755E-05,2.089733639,2.428698908,42825.33231,0.803188754,,,
5697002,2.20097E-05,1.898368884,2.137415603,34086.11747,0.750224168,,,
5698002,1.01604E-05,1.815844824,2.176960028,74606.32008,0.75802776,,,
5699002,9.90569E-06,1.625325167,2.035986114,73623.10681,0.729287651,,,
5700002,9.82169E-06,1.426692242,2.084814233,75295.95009,0.73953344,,,
5701002,1.66712E-05,1.78169334,2.152674092,45183.23914,0.753258805,,,
5702002,2.45671E-05,2.597895945,3.547489577,37742.15396,0.92721698,,,
5703002,1.19503E-05,1.678186311,2.022749159,60789.69613,0.726456079,,,
5704002,8.35484E-06,1.553432817,1.964609219,85428.70595,0.713743211,,,
5705002,9.5734E-06,0.991411759,1.370597009,58163.16414,0.556819305,,,
5706002,1.01716E-05,1.498202394,1.813643197,66714.58203,0.678593766,,,
5707002,1.77524E-05,1.83617545,2.251454317,43497.87945,0.772193894,,,
5708002,6.48245E-06,0.840723328,1.410782386,87781.74409,0.569040718,,,
5709002,2.015E-05,1.110645257,2.077561033,36626.78791,0.738031193,,,
5710002,1.83675E-05,1.453599648,2.156780715,41054.60814,0.754070469,,,
5711002,9.75931E-06,1.329272367,1.869738608,70908.62803,0.69201957,,,
5712002,6.68256E-06,0.972498123,1.338641072,81844.46788,0.546930758,,,
5713002,1.50759E-05,1.698209474,2.186899185,50408.6768,0.759957964,,,
5714002,6.28458E-06,1.27051496,1.620426367,100080.7827,0.628965673,,,
5715002,1.14422E-05,1.8373571,2.331563569,68751.51462,0.786666229,,,
5716002,1.69009E-05,1.939725676,2.688795357,49832.98035,0.842222962,,,
5717002,8.96274E-06,1.360273046,1.735930352,73556.58421,0.659268843,,,
5718002,1.40221E-05,1.581709044,1.897561951,49815.48357,0.698517765,,,
5719002,2.14255E-05,2.289444065,2.685786353,39290.15172,0.841812447,,,
5720002,4.00415E-06,1.033109042,1.548953838,152155.7231,0.609254644,,,
5721002,1.66958E-05,1.4961261,2.597013528,49669.85586,0.829280443,,,
5722002,1.68483E-05,1.493566586,1.782909839,39828.99269,0.671052555,,,
5723002,2.12929E-05,1.746400947,2.956709239,41105.38953,0.875251741,,,
5724002,1.17515E-05,0.099452435,0.847794852,32002.01501,0.37607298,,,
5725002,6.81317E-06,1.415649254,1.83161106,100238.4703,0.68294164,,,
5726002,1.78936E-05,1.824039446,2.128089282,41822.38358,0.748354672,,,
5727002,1.31981E-05,1.683765108,2.061861598,55671.55658,0.7347561,,,
5728002,1.29796E-05,1.60381317,1.894375856,53759.66261,0.697779027,,,
5729002,1.12301E-05,1.821200507,2.14875789,67005.91517,0.752482777,,,
5730002,1.32551E-05,1.557908058,1.931453465,53284.27088,0.706290243,,,
5731002,1.32756E-05,1.596942587,2.006275101,54453.18706,0.722899625,,,
5732002,1.70257E-05,1.806660411,2.174886182,44498.77006,0.757623442,,,
5733002,2.15748E-05,2.778691361,3.266879535,41979.12322,0.905691852,,,
5734002,1.69213E-05,1.813687953,2.304811459,46209.11952,0.781919668,,,
5735002,1.4969E-05,1.250750174,1.795664534,45039.55501,0.674198268,,,
5736002,1.38326E-05,1.622630865,1.984925663,51923.54518,0.718236929,,,
5737002,6.59083E-06,1.163904887,1.570562421,93355.8054,0.61529193,,,
5738002,1.34263E-05,1.934025749,2.602487168,61824.64717,0.830077041,,,
5739002,8.91985E-06,1.132354849,2.357511543,88699.795,0.791188447,,,
5740002,1.5113E-05,1.664361426,2.142697245,49710.86257,0.751277955,,,
5741002,1.08694E-05,1.485520454,1.868959298,63649.87233,0.69183603,,,
5742002,7.63015E-06,1.385203118,1.663577701,83944.54099,0.640509678,,,
5743002,1.92423E-05,2.172190127,2.564133244,42844.61007,0.824427877,,,
5744002,1.34633E-05,2.714213797,3.644695996,69339.68534,0.933540061,,,
5745002,1.31232E-05,1.160475595,1.697154111,49477.78394,0.649307786,,,
5746002,8.51721E-06,1.588799856,2.233168715,90261.98141,0.768780577,,,
5747002,1.09543E-05,1.894973336,2.396173709,72827.73811,0.797779099,,,
5748002,1.32354E-05,1.342795457,1.669500492,48511.66143,0.642073334,,,
5749002,1.17316E-05,1.297559957,2.264418329,66026.10106,0.774588899,,,
5750002,2.06675E-06,1.036507187,1.341101905,265004.7633,0.547697603,,,
5751002,1.47037E-05,1.719740983,2.101410156,50527.78215,0.742944989,,,
5752002,1.40365E-05,0.833744934,1.851362871,48991.69377,0.687669503,,,
5753002,9.35838E-06,1.201339151,1.592313942,66389.80954,0.621300824,,,
5754002,6.17348E-06,0.937431195,1.391593373,91234.56314,0.56323451,,,
5755002,1.68666E-05,1.83829607,2.381844698,47155.78557,0.795356901,,,
5756002,1.7304E-06,0.864178067,1.281886719,305707.4833,0.528996649,,,
5757002,1.7718E-05,2.724115557,3.679921763,52810.82864,0.935701578,,,
5758002,1.72402E-05,2.401665455,2.898984379,50388.27458,0.868701611,,,
5759002,1.68093E-05,2.341550814,2.892334505,51633.66056,0.86792782,,,
5760002,8.09609E-06,1.533205538,1.877532341,85701.88469,0.693850525,,,
5761002,1.09034E-05,1.367162351,1.639667555,58160.54805,0.634146167,,,
5762002,8.18898E-06,1.35616384,1.783007199,81948.74848,0.671076654,,,
5763002,1.52636E-05,2.186778542,2.921102851,57079.976,0.871246591,,,
5764002,3.43976E-06,1.114717444,1.412704152,165598.4656,0.569619221,,,
5765002,1.5731E-05,1.872327645,2.358570904,50306.43637,0.791371376,,,
5766002,1.84313E-05,1.852536536,2.484622187,44066.76811,0.812207032,,,
5767002,1.27572E-05,1.135944179,1.60297024,48930.73736,0.62421968,,,
5768002,1.06022E-05,1.101484043,1.406720267,53556.55066,0.567816124,,,
5769002,1.2195E-05,1.344306575,1.740835995,54162.80914,0.660513854,,,
5770002,1.32952E-05,0.157853677,1.390017652,42327.71593,0.56275532,,,
5771002,7.55679E-06,0.76367581,1.143918932,63970.38455,0.483411082,,,
5772002,9.50006E-06,1.322307392,1.618865273,66161.97732,0.628543028,,,
5773002,1.61364E-05,1.691298929,1.946586844,43982.01797,0.709710447,,,
5774002,1.28769E-05,2.155787669,2.753695357,66075.98751,0.850855528,,,
5775002,1.08811E-05,1.134012165,1.724564561,60321.90413,0.656371222,,,
5776002,6.2256E-06,1.172240735,2.714928959,135850.4267,0.845749779,,,
5777002,9.07854E-06,1.567374607,1.937335348,77944.65053,0.707623257,,,
5778002,1.57162E-05,1.983532754,2.754307823,54143.79898,0.850935,,,
5779002,2.39195E-05,2.174770891,2.686160618,35195.72252,0.841863558,,,
5780002,1.46217E-05,1.771375066,2.091053299,50665.69649,0.740820169,,,
5781002,9.52933E-06,0.784217063,1.129305678,50204.77384,0.478417623,,,
5782002,1.50425E-05,2.125898127,2.5621533,54786.75004,0.82413196,,,
5783002,1.2185E-05,1.639408608,2.077726814,60571.78545,0.738065605,,,
5784002,1.50537E-05,1.938419226,2.165625771,50207.59042,0.755811394,,,
5785002,1.8487E-05,1.757732675,2.184016593,41077.50691,0.759399441,,,
5786002,1.47884E-05,2.008775515,2.582179487,55929.17392,0.827105543,,,
5787002,4.62281E-06,1.444437685,2.056218201,158685.071,0.73357094,,,
5788002,9.99789E-06,1.292356864,1.891799771,69732.75994,0.697180712,,,
5789002,1.64723E-05,1.533317043,1.92901001,42843.67046,0.705735103,,,
5790002,1.19032E-05,0.21277781,2.012798844,60850.18243,0.724312293,,,
5791002,1.72659E-05,2.168008306,2.642027453,48404.06548,0.835737561,,,
5792002,2.43945E-05,2.588009329,2.946856703,35834.11828,0.874154711,,,
5793002,1.26869E-05,2.11105368,2.598932139,65387.18055,0.829560028,,,
5794002,1.26279E-05,1.199967606,1.567396777,48655.24056,0.614411705,,,
5795002,2.07683E-05,2.045791751,2.710006416,40691.34678,0.84509073,,,
5796002,1.69478E-05,1.88867925,2.282658985,45901.08389,0.777923886,,,
5797002,1.70196E-05,1.794959427,2.094715056,43571.65079,0.741573007,,,
5798002,1.66948E-05,1.693288179,1.955810467,42634.91408,0.711779836,,,
5799002,3.0959E-06,0.626195834,1.134139356,155067.301,0.480072827,,,
5800002,1.44123E-05,1.777447432,2.12812727,51925.39537,0.748362309,,,
5801002,1.6233E-05,1.64833493,1.990486932,44320.68997,0.719457364,,,
5802002,1.37412E-05,2.547664793,3.482365453,67146.23103,0.92267159,,,
5803002,1.27774E-05,1.680043852,2.111551762,58306.96404,0.745012197,,,
5804002,1.18014E-05,1.690564214,2.222556782,64973.58747,0.766780703,,,
5805002,1.34966E-05,2.100082257,2.785978679,63348.78339,0.854994573,,,
5806002,4.50835E-06,1.521688661,1.97977223,159060.8843,0.7171023,,,
5807002,1.49456E-05,1.394981501,2.015883309,48507.94916,0.724978243,,,
5808002,2.28862E-08,1.049477367,1.396371787,24673615.69,0.564685429,,,
5809002,3.4254E-06,2.612680727,4.427621856,282752.4376,0.968541326,,,
5810002,2.12145E-05,2.048366924,2.405312976,37677.54359,0.799311525,,,
5811002,1.66277E-06,0.581202541,0.963829112,252392.0322,0.419670272,,,
5812002,7.646E-06,1.60001876,1.928850031,92296.45077,0.705698728,,,
5813002,1.07373E-05,1.547927866,1.8935163,64967.87044,0.697579489,,,
5814002,1.4108E-05,1.52819012,1.868806198,49036.08581,0.691799963,,,
5815002,4.78009E-06,1.261145331,1.9290805,147643.7834,0.705751129,,,
5816002,1.79369E-05,2.585805034,3.166274797,49989.17433,0.896649139,,,
5817002,1.56717E-05,1.922408771,2.348642414,50387.26613,0.789651728,,,
5818002,1.55265E-05,2.011137486,2.527375514,52739.94372,0.818864669,,,
5819002,7.04962E-06,0.925497767,1.338894464,77594.26896,0.547009762,,,
5820002,1.43036E-05,1.09883815,1.854205156,48123.8035,0.6883454,,,
5821002,7.48862E-06,1.115768407,1.553486492,81527.31147,0.610526651,,,
5822002,2.49142E-05,1.957244708,2.788088995,34328.26578,0.855261612,,,
5823002,1.55586E-05,1.886350735,2.67265892,53990.00197,0.840010683,,,
5824002,1.07158E-05,0.548122805,0.985018988,39886.59262,0.427418607,,,
5825002,1.37993E-05,1.756120516,2.217665788,55499.55296,0.765854258,,,
5826002,1.45598E-05,1.368890116,1.949048127,48782.48058,0.710263778,,,
5827002,1.73154E-05,2.181633953,2.56062973,47582.19301,0.823903963,,,
5828002,1.97368E-05,2.312504042,2.578967648,41882.68091,0.826631538,,,
5829002,1.38083E-05,1.530051296,2.090361925,53640.20243,0.740677831,,,
5830002,1.66969E-05,1.842950753,2.284237638,46607.95506,0.778210608,,,
5831002,1.31278E-05,1.479691888,2.328425838,59881.75613,0.786113951,,,
5832002,1.83652E-05,2.103261543,3.441339474,50076.94353,0.919674264,,,
5833002,1.79661E-05,1.530359673,2.265998584,43130.19045,0.77487943,,,
5834002,1.30217E-05,1.443087718,1.747487746,50853.28246,0.662196584,,,
5835002,1.45755E-05,1.571253259,1.920059545,48279.39665,0.703694679,,,
5836002,6.66693E-06,1.197518212,1.764627638,99971.5788,0.666503808,,,
5837002,1.67974E-05,2.008404629,2.319546467,46706.34696,0.784544691,,,
5838002,2.5903E-05,2.327469544,3.119439453,34443.03493,0.892176822,,,
5839002,1.38326E-05,1.695046688,2.258585408,55919.80649,0.773513864,,,
5840002,9.06826E-06,1.501623361,1.840437178,75544.88099,0.685060968,,,
5841002,1.7021E-05,0.906318016,2.646202799,49134.85457,0.836325742,,,
5842002,8.82657E-06,1.333636758,1.810066462,76782.16849,0.677722904,,,
5843002,1.24695E-05,1.934248483,2.555152919,66007.86093,0.823082299,,,
5844002,2.631E-05,2.573077668,2.955915057,33263.52449,0.875163629,,,
5845002,1.89019E-05,1.80363448,2.33254191,41627.52382,0.786838188,,,
5846002,1.04099E-05,1.350428778,1.773608599,64241.11889,0.668744202,,,
5847002,1.44567E-05,1.4662215,1.739076439,45658.29036,0.660067685,,,
5848002,1.81247E-05,2.008682246,2.433494082,44358.01717,0.803975984,,,
5849002,2.54454E-05,2.014651857,2.376428832,31221.17278,0.794435143,,,
5850002,2.46852E-05,2.595769082,3.052198202,35869.69035,0.885450445,,,
5851002,1.72526E-05,1.916783748,2.691114929,48835.55502,0.84253879,,,
5852002,2.12883E-05,2.220800692,2.841168964,40484.10189,0.861838315,,,
5853002,2.68412E-06,0.768785772,1.090469673,173238.5899,0.464993427,,,
5854002,9.55303E-06,1.143438449,1.556019468,63983.46609,0.611236186,,,
5855002,1.68004E-05,1.948644527,2.419841434,47720.6192,0.801727666,,,
5856002,1.59316E-05,1.717701378,2.255735473,48519.14603,0.772987089,,,
5857002,1.07375E-05,2.222455549,3.036566058,82312.77554,0.883833686,,,
5858002,1.49319E-05,1.820870813,2.269505128,51937.42747,0.775523018,,,
5859002,7.24818E-06,1.383222382,1.859468834,95140.28839,0.689594159,,,
5860002,9.86939E-06,0.81510857,1.211888976,51292.06896,0.506221246,,,
5861002,1.15082E-05,1.60049966,1.973771979,62197.08582,0.715776744,,,
5862002,1.39389E-05,1.840740421,2.264113067,55566.28243,0.774532742,,,
5863002,1.40265E-05,2.117335883,2.462798887,57657.22218,0.808729944,,,
5864002,2.14785E-05,2.282291967,2.691999956,39232.73503,0.84265915,,,
5865002,1.42033E-05,1.803215302,2.112092073,52461.03352,0.745121958,,,
5866002,1.15416E-05,1.398896114,1.720730307,56784.96507,0.655389582,,,
5867002,7.8067E-06,1.450334174,2.121933111,95701.67235,0.74711453,,,
5868002,9.50578E-06,1.082701774,1.888083707,73251.87283,0.696316027,,,
5869002,9.19932E-06,1.221742229,1.58669166,67369.59671,0.619754218,,,
5870002,9.06358E-06,1.587726536,1.862517233,76163.68886,0.690315616,,,
5871002,1.00873E-05,1.476056433,1.755482035,65846.36067,0.664210684,,,
5872002,1.11327E-05,1.331949749,1.850960314,61761.40705,0.687573685,,,
5873002,1.67322E-05,2.208651593,2.646833547,49988.4139,0.836414438,,,
5874002,1.87338E-05,1.712321775,2.091411827,39548.58309,0.740893957,,,
5875002,1.23847E-05,1.086352691,1.489026703,47813.45689,0.59215605,,,
5876002,2.01521E-05,2.068344782,2.533433786,40680.15821,0.819791732,,,
5877002,2.64927E-05,2.526774252,2.912378933,32848.61664,0.870248068,,,
5878002,1.66609E-05,2.029261388,2.474937808,48657.0568,0.810670645,,,
5879002,3.45854E-06,1.157235313,1.66311298,185161.038,0.640386776,,,
5880002,1.04053E-05,1.604955592,1.959971791,68494.67844,0.712709703,,,
5881002,2.10027E-05,2.160228096,2.67374662,40002.45955,0.840160642,,,
5882002,2.70722E-05,2.077770089,3.314440625,33603.1214,0.90971017,,,
5883002,9.3599E-06,1.346025662,2.09339174,79199.65942,0.741301141,,,
5884002,1.32431E-05,1.50218409,2.043514598,55190.18571,0.730887781,,,
5885002,7.27372E-06,0.871673083,1.154408388,66950.06298,0.486975911,,,
5886002,2.17019E-05,2.253263169,2.507752543,37592.74785,0.815834123,,,
5887002,1.55229E-05,1.674031112,1.968262251,46032.45022,0.714555297,,,
5888002,1.18177E-05,1.74356176,2.042634818,61830.87071,0.730701175,,,
5889002,1.87389E-06,0.487256376,0.883913198,208046.1931,0.389854831,,,
5890002,1.83686E-05,1.756063729,2.388461487,43360.84718,0.796478391,,,
5891002,1.38686E-05,1.552512059,1.993606818,51925.82715,0.720140222,,,
5892002,1.06395E-05,1.118594579,1.646498021,59774.92981,0.635972408,,,
5893002,8.45431E-06,1.406872183,1.943953132,83876.463,0.709117446,,,
5894002,1.29244E-05,1.589944328,2.148564837,58218.7113,0.752444472,,,
5895002,1.10663E-05,1.387164403,1.840592618,61908.25466,0.685098196,,,
5896002,1.30106E-05,1.838924111,2.398700534,61350.34368,0.798203755,,,
5897002,2.52471E-05,2.176582101,3.17472173,35546.16935,0.897437623,,,
5898002,1.76211E-05,2.429460026,3.268384205,51405.60598,0.905821444,,,
5899002,1.12357E-05,1.816148263,2.348568852,70279.4762,0.789638944,,,
5900002,2.64099E-05,2.467796739,3.185187924,34017.79259,0.898407026,,,
5901002,1.13022E-05,0.379875974,1.753982625,58734.70902,0.663833605,,,
5902002,1.34154E-05,1.699972806,2.127181336,55769.61014,0.748172075,,,
5903002,1.59365E-05,1.64065597,1.948797167,44564.95065,0.710207396,,,
5904002,1.29896E-05,1.478915146,2.072299488,56733.01375,0.736937158,,,
5905002,1.39253E-05,1.688782366,2.12701851,53725.002,0.748139318,,,
5906002,1.44291E-05,1.494747331,1.825731564,47232.45426,0.681523856,,,
5907002,1.69919E-05,2.668762106,3.342582741,53673.50833,0.912013286,,,
5908002,6.70507E-06,1.376051779,1.707281991,97229.35459,0.651930083,,,
5909002,5.98253E-06,1.077372021,1.415360371,95347.22603,0.57041792,,,
5910002,2.13244E-05,1.650735701,2.34285965,36983.12256,0.788644748,,,
5911002,8.64974E-06,0.934447372,1.189715776,57672.87647,0.498855326,,,
5912002,1.11245E-05,1.58171969,2.041637491,65664.72198,0.730489513,,,
5913002,8.95021E-06,1.294762348,1.509439242,66818.40649,0.598039009,,,
