,beta,lnalpha,lnalpha.c,Smsy_lambert,Umsy_lambert,,132409.8585,535832.8105
5840001,9.48042E-06,1.302306631,1.779681969,70698.63688,0.670252847,,,
5841001,1.37565E-05,1.633842712,2.022429506,52803.13793,0.726387414,,,
5842001,5.26886E-06,1.082764531,1.440799714,109703.982,0.578014764,,,
5843001,9.15989E-06,1.381207977,1.620135357,68656.61885,0.628886912,,,
5844001,6.54605E-06,1.231297388,1.84518773,104826.1992,0.686197203,,,
5845001,4.71916E-06,1.096244659,1.523109973,127553.3617,0.601944966,,,
5846001,1.88628E-05,2.124131991,2.714615245,44834.80922,0.84570785,,,
5847001,6.64439E-06,0.815340222,1.26734621,78912.42669,0.524325251,,,
5848001,1.17675E-05,1.385141783,1.745062491,56221.46284,0.661583777,,,
5849001,2.12748E-06,0.69294062,1.307814473,252527.7229,0.537248781,,,
5850001,4.57825E-06,1.061167656,1.383566188,122489.8792,0.560789563,,,
5851001,1.46389E-05,1.619301555,1.958861117,48668.9993,0.712461746,,,
5852001,2.11413E-05,2.192401438,2.641746965,39529.08239,0.835697984,,,
5853001,1.49182E-05,2.141918013,2.839858058,57760.14138,0.861679103,,,
5854001,1.41653E-05,1.72682068,2.049876342,51691.96362,0.732234111,,,
5855001,2.1676E-05,2.088759449,2.499406264,37577.64836,0.814532211,,,
5856001,4.27989E-06,1.392444731,1.931930765,165050.7189,0.706398589,,,
5857001,1.0137E-05,1.185123098,1.570943811,60707.83001,0.615397879,,,
5858001,1.50386E-05,1.622304367,2.14206734,49948.13894,0.751152464,,,
5859001,1.81951E-05,2.030674299,2.439894428,44243.88942,0.805022633,,,
5860001,5.58846E-06,1.1029755,1.488550687,105935.742,0.592018134,,,
5861001,1.15518E-05,1.694050374,2.294579041,67529.21942,0.780081371,,,
5862001,7.89821E-06,1.365360707,1.85820208,87272.17471,0.689293983,,,
5863001,1.37746E-05,1.496782306,1.802851123,49072.93692,0.675960687,,,
5864001,1.14311E-05,1.345617388,1.613354219,54854.38246,0.627048181,,,
5865001,4.48404E-06,1.002194088,1.632120788,140971.3048,0.63212062,,,
5866001,6.61269E-06,1.182318776,1.671217102,97165.58382,0.642525593,,,
5867001,2.18316E-05,2.132529134,2.682467503,38538.50878,0.841358591,,,
5868001,1.38309E-06,0.72293704,1.076302876,332618.2096,0.460040933,,,
5869001,7.29689E-06,1.017487697,1.503498328,81724.22604,0.596333095,,,
5870001,1.11759E-05,1.355730295,1.896101574,62471.60872,0.69817933,,,
5871001,2.08772E-05,2.114599875,2.609141465,39806.14002,0.831041183,,,
5872001,2.08147E-05,2.200417231,2.608460121,39920.98904,0.830942679,,,
5873001,3.03884E-06,0.917949555,1.209824119,166359.046,0.505538378,,,
5874001,1.60367E-05,1.261449018,1.780169006,41802.52385,0.670373605,,,
5875001,5.82333E-06,0.864315666,1.230573775,87986.09646,0.512371776,,,
5876001,4.06674E-06,1.159527521,1.587767714,152468.8156,0.620050578,,,
5877001,9.56499E-07,0.661373475,1.274423581,550552.3002,0.526602891,,,
5878001,9.54832E-06,1.063410501,1.464432266,61265.95451,0.584986951,,,
5879001,1.82986E-05,2.009063229,2.834457436,47053.85841,0.861021488,,,
5880001,2.19827E-06,0.751467944,1.00682663,198029.9243,0.435323807,,,
5881001,1.45187E-05,1.534189864,1.780098913,46172.00808,0.670356228,,,
5882001,1.85623E-05,1.994739801,2.338722234,42447.50528,0.78792184,,,
5883001,6.45641E-06,1.037874147,1.422262744,88669.76343,0.572488546,,,
5884001,1.14052E-05,1.489858454,2.019432306,63632.56924,0.725742925,,,
5885001,1.32909E-05,1.727925508,2.059556658,55246.10439,0.734272548,,,
5886001,1.38898E-05,1.362355995,1.71745294,47124.55495,0.654548864,,,
5887001,1.76657E-05,2.316595171,2.690672166,47690.18285,0.842478547,,,
5888001,7.20918E-06,1.025429973,1.418173106,79240.96985,0.571262551,,,
5889001,9.64709E-06,1.451330626,1.921760288,72983.97229,0.704083233,,,
5890001,3.71128E-06,0.72912766,1.323157986,146064.2369,0.542085404,,,
5891001,5.45444E-07,0.936579593,1.190457743,915040.4178,0.499102985,,,
5892001,1.3961E-05,1.742705203,2.155670002,53996.93291,0.753851151,,,
5893001,1.07982E-05,1.551766201,2.06020923,68012.17051,0.734409521,,,
5894001,1.5101E-06,0.797322584,1.153483998,322272.273,0.486662413,,,
5895001,9.12134E-06,1.382222891,1.763906864,73051.09431,0.666323511,,,
5896001,5.08294E-06,1.072674095,1.501690864,117218.097,0.595813065,,,
5897001,9.41211E-06,1.533121049,1.913192636,74597.68575,0.702121854,,,
5898001,8.32758E-06,1.300651874,1.678797595,77395.60411,0.64451772,,,
5899001,7.94343E-06,1.088756679,1.638569466,79795.71966,0.633851949,,,
5900001,1.50404E-05,1.609629372,2.229984041,51074.56106,0.768181876,,,
5901001,1.57714E-05,1.982566815,2.546475919,52105.25382,0.821773856,,,
5902001,1.43096E-05,1.543202244,2.099175313,51887.2517,0.742487663,,,
5903001,2.54365E-05,2.699445545,3.299116467,35713.76601,0.908432927,,,
5904001,1.25179E-05,1.724378821,2.190078599,60758.79629,0.760572785,,,
5905001,3.29525E-06,1.257729475,1.917752107,213387.8206,0.70316689,,,
5906001,2.01585E-05,2.417050198,3.012752773,43720.0188,0.881331488,,,
5907001,9.92401E-06,1.321728876,1.639468301,63894.80601,0.634092792,,,
5908001,8.27155E-06,1.056089199,1.576855095,74597.51273,0.617037331,,,
5909001,2.13781E-05,2.105347452,2.603980344,38838.56295,0.830293796,,,
5910001,1.19866E-05,1.512132171,1.958913278,59439.09487,0.712473395,,,
5911001,8.63679E-06,1.42283422,1.927398977,81670.24054,0.705368641,,,
5912001,7.98227E-06,0.957501452,1.374997636,69926.14371,0.558169249,,,
5913001,1.51321E-05,1.349707678,1.926007894,46593.20171,0.705051928,,,
5914001,1.77762E-06,0.944691193,1.338946946,307729.6828,0.547026123,,,
5915001,5.21376E-06,1.019569526,1.281339969,101427.9786,0.528821562,,,
5916001,3.50839E-06,0.840214879,1.210179767,144127.5314,0.505656039,,,
5917001,1.25467E-05,1.769435498,2.105900927,59287.64246,0.743862002,,,
5918001,8.44099E-06,1.399743413,1.69387699,76822.28742,0.648456154,,,
5919001,7.23081E-06,1.117924253,1.439460754,79882.78745,0.577617285,,,
5920001,1.3852E-06,0.735472383,1.066314044,329577.9667,0.456531152,,,
5921001,4.65015E-06,1.134188697,1.52879802,129793.9796,0.603562114,,,
5922001,2.81234E-06,1.16066284,1.538425015,215581.6661,0.606288399,,,
5923001,1.377E-05,1.592638808,1.95590542,51692.13702,0.711801079,,,
5924001,5.36672E-06,0.955002657,1.432229047,107228.6522,0.57546596,,,
5925001,1.52162E-05,1.724643344,2.186516345,49939.2388,0.759883846,,,
5926001,2.29137E-06,0.973321431,1.616816806,274066.6968,0.627987902,,,
5927001,1.25123E-05,1.474786924,1.764578397,53266.69719,0.666491493,,,
5928001,8.00223E-06,1.332035095,1.793597512,84187.73531,0.67369002,,,
5929001,1.56822E-05,1.837762236,2.284394454,49625.75808,0.778239073,,,
5930001,1.44826E-05,1.604085494,2.193193414,52557.82054,0.761173882,,,
5931001,1.01724E-05,1.371482134,1.722409594,64470.66895,0.655819767,,,
5932001,6.80971E-06,1.185412395,1.513789351,88004.4431,0.599284864,,,
5933001,1.34363E-05,1.509829633,1.839940257,50977.07771,0.684941935,,,
5934001,7.55072E-06,1.122000259,1.564764838,81274.19253,0.613678774,,,
5935001,6.40134E-06,1.121752186,1.515381883,93689.79766,0.599740269,,,
5936001,1.01222E-05,1.611625383,2.009482414,71485.72396,0.723594852,,,
5937001,3.2503E-06,0.686214097,1.273879982,161962.8665,0.526428213,,,
5938001,1.23957E-05,1.449788177,1.827347464,55012.33531,0.681913993,,,
5939001,1.01663E-05,1.513799632,1.875860476,68211.404,0.693458463,,,
5940001,2.1327E-06,0.849055959,1.287667451,248907.1537,0.53084512,,,
5941001,1.56468E-05,1.664450253,2.04397943,46717.88424,0.730986334,,,
5942001,9.64865E-06,1.547456044,1.919396897,72916.21043,0.703543183,,,
5943001,2.64266E-05,2.459565907,2.824801379,32536.83165,0.85983886,,,
5944001,2.01044E-05,2.216389831,2.589379701,41193.09862,0.82816414,,,
5945001,3.63275E-06,0.828955367,1.113922354,130239.2482,0.473126865,,,
5946001,7.41261E-06,1.26816508,1.542620252,81951.14878,0.607472238,,,
5947001,2.3931E-05,2.59196846,3.124427738,37301.53341,0.89266134,,,
5948001,8.42414E-06,1.313319644,1.641476981,75334.80686,0.6346306,,,
5949001,1.26503E-05,1.477677996,1.851855403,54369.2211,0.687786708,,,
5950001,6.20573E-06,1.131939038,1.695257254,104550.9231,0.648815033,,,
5951001,1.93484E-05,2.439799542,2.82715651,44454.68583,0.860128117,,,
5952001,5.37685E-06,1.145278676,1.458467097,108471.4461,0.583234803,,,
5953001,5.35382E-07,0.719902953,1.416477047,1066067.704,0.570753384,,,
5954001,4.56283E-06,0.903337649,1.254784204,114022.3973,0.520264284,,,
5955001,1.27898E-05,1.531437986,2.217845433,59882.79447,0.765888339,,,
5956001,1.52871E-05,1.868640629,2.251926676,50518.36776,0.772281521,,,
5957001,5.37021E-06,1.014166054,1.300506503,99611.26245,0.534932906,,,
5958001,9.58455E-06,1.35980716,1.762544049,69485.00429,0.665982414,,,
5959001,1.72141E-05,1.978189559,2.346502887,45850.79464,0.789279625,,,
5960001,1.69009E-05,2.016057426,2.385960235,47101.34257,0.796055052,,,
5961001,1.17073E-05,1.546907889,2.077196012,63033.6706,0.737955411,,,
5962001,2.16261E-05,2.089049404,2.537372715,37935.34502,0.820392325,,,
5963001,1.30637E-05,1.70281851,2.016953354,55513.49098,0.725208975,,,
5964001,1.68081E-05,1.840703351,2.268535852,46129.16167,0.775345269,,,
5965001,6.51911E-06,1.125387994,1.653030119,97821.97823,0.637712616,,,
5966001,8.16081E-06,1.268141683,1.605046277,76559.32979,0.624786417,,,
5967001,4.59954E-06,1.023221757,1.401799643,123127.4529,0.566329468,,,
5968001,1.31654E-05,1.600605962,1.835046776,51936.55503,0.683767908,,,
5969001,8.31278E-06,1.29101031,1.765940359,80217.68643,0.666831987,,,
5970001,9.98984E-06,1.535921589,1.886460413,69664.53041,0.695937711,,,
5971001,1.09972E-05,1.519685615,1.787167855,61115.90332,0.67210525,,,
5972001,2.53803E-07,0.725417548,1.236796787,2026805.93,0.514408743,,,
5973001,3.53929E-06,0.932477968,1.338084127,154482.0012,0.546757079,,,
5974001,1.11277E-05,1.60862269,2.294903075,70108.1248,0.780139779,,,
5975001,2.27783E-05,2.010860024,2.416141266,35170.09692,0.801114628,,,
5976001,1.03404E-05,1.640246742,2.017003838,70134.50582,0.725219857,,,
5977001,9.44316E-06,1.3878333,1.701875121,68889.24167,0.650531959,,,
5978001,1.66769E-05,1.747025921,2.205854181,45788.21967,0.763604625,,,
5979001,1.75051E-05,1.828086715,2.302142727,44640.72673,0.781441439,,,
5980001,1.07118E-05,1.529262689,1.984182515,67036.02942,0.71807353,,,
5981001,1.34219E-05,1.594990913,1.849084987,51194.45363,0.687127016,,,
5982001,1.48309E-05,1.705604111,1.986453077,48450.99478,0.718572536,,,
5983001,6.90577E-08,1.164928734,1.685174749,9357213.484,0.64618726,,,
5984001,1.32904E-06,1.024212793,1.527461143,453849.7366,0.603182455,,,
5985001,9.08432E-06,1.414078651,1.907613697,77148.20413,0.700839301,,,
5986001,1.46529E-05,1.50969545,1.972028909,48822.53013,0.715390765,,,
5987001,3.91832E-06,1.217843404,1.769757393,170426.5289,0.667784866,,,
5988001,1.39424E-05,1.890279062,2.482065163,58225.39839,0.811802393,,,
5989001,8.75095E-06,1.144342939,1.552833916,69745.96108,0.610343702,,,
5990001,9.03187E-06,1.308182797,1.634222057,70050.35716,0.632685421,,,
5991001,1.4321E-05,1.849641743,2.16553662,52775.3987,0.755793896,,,
5992001,8.10394E-06,1.383589103,1.824381466,84057.62246,0.681197615,,,
5993001,5.82051E-06,1.211973977,1.577495052,106041.3845,0.617214515,,,
5994001,1.43409E-05,1.745518803,2.231291187,53582.83446,0.768427765,,,
5995001,1.04879E-05,1.356629145,1.673241254,61314.08702,0.643058336,,,
5996001,2.33884E-05,2.394644391,2.937119591,37328.82037,0.873062123,,,
5997001,3.85982E-06,0.996694142,1.421367118,148250.5057,0.572220265,,,
5998001,1.05478E-05,1.716981559,2.50560405,77314.32082,0.815499725,,,
5999001,6.44908E-06,1.36176703,1.861114924,106989.5173,0.689983894,,,
6000001,6.70196E-06,1.238617119,1.623693385,93979.84751,0.629849037,,,
6001001,1.11041E-05,1.156378442,1.889344049,62734.27259,0.696609506,,,
6002001,1.252E-05,1.53044169,1.841470119,54736.96678,0.685308293,,,
6003001,1.61298E-05,1.971990033,2.401283904,49513.2856,0.798637147,,,
6004001,1.40304E-05,1.65170364,1.990433264,51277.77124,0.719445607,,,
6005001,1.18058E-05,1.454922069,1.798782818,57172.2543,0.674963874,,,
6006001,1.21447E-05,1.578527588,1.957142551,58632.69805,0.71207775,,,
6007001,5.54581E-06,1.008595065,1.256165599,93892.89127,0.520711997,,,
6008001,8.15587E-06,1.531218841,2.145998418,92195.52234,0.751934791,,,
6009001,2.02257E-06,0.785710374,1.294832565,263590.0864,0.533129406,,,
6010001,9.35965E-06,1.333898848,1.720974195,70029.56913,0.655452084,,,
5011002,1.58221E-05,1.89081479,2.439266427,50873.2563,0.804920143,,,
5012002,1.98582E-05,2.080854653,2.610931295,41861.77826,0.831299712,,,
5013002,3.54108E-06,0.801855097,1.174517366,139438.9913,0.493764353,,,
5014002,6.59594E-06,1.292492423,1.622280035,95432.52479,0.629467072,,,
5015002,1.67913E-05,1.771352338,2.218696761,45621.70095,0.766049791,,,
5016002,1.43961E-05,1.753150592,2.050535231,50872.9638,0.732373248,,,
5017002,1.04286E-05,1.550754363,1.881515265,66622.79547,0.694782996,,,
5018002,1.6992E-05,1.986092456,2.400579069,46993.69779,0.798518979,,,
5019002,7.81375E-07,0.786813992,1.054484917,578922.5393,0.452355674,,,
5020002,9.20896E-06,1.251232894,1.739614931,71691.53468,0.660204276,,,
5021002,1.38816E-05,1.684180156,2.098286747,53474.18677,0.742305652,,,
5022002,3.97065E-06,0.9954295,1.320031154,136275.6367,0.541102578,,,
5023002,1.6136E-06,0.829517791,1.324863107,336278.5991,0.542620748,,,
5024002,2.82138E-06,1.055018725,1.524524272,213493.7038,0.6023475,,,
5025002,5.94181E-06,1.153231853,1.590388541,104475.1868,0.620771689,,,
5026002,8.39383E-06,1.595118654,2.088422008,88193.15348,0.740278115,,,
5027002,5.4804E-06,1.29516888,1.756525102,121245.2137,0.664472812,,,
5028002,1.10592E-05,1.049185502,1.508070075,54040.8713,0.597646314,,,
5029002,7.33876E-06,0.954217701,1.376437829,76117.85948,0.558610425,,,
5030002,1.11201E-05,1.420080859,1.796894117,60655.99318,0.674500319,,,
5031002,6.56106E-06,1.091477733,1.403040352,86373.96031,0.566704656,,,
5032002,8.47695E-06,1.569952474,1.92689266,83196.56126,0.705253397,,,
5033002,1.28156E-05,1.306855809,1.853694001,53701.95772,0.688223929,,,
5034002,1.27037E-05,1.631630373,2.094064179,58364.19642,0.741439317,,,
5035002,7.1205E-06,1.197389933,1.610610617,87957.68853,0.62630236,,,
5036002,1.12251E-05,1.300835044,1.636695221,56422.52612,0.633349371,,,
5037002,9.01079E-06,1.452210819,1.709543629,72414.69514,0.652513672,,,
5038002,1.25973E-05,1.273429221,1.84684623,54503.40456,0.686593147,,,
5039002,1.00074E-05,1.441657254,1.822536483,68024.84257,0.680751379,,,
5040002,6.54131E-07,0.706696588,1.089970993,710590.5841,0.4648196,,,
5041002,3.49162E-06,1.122392961,1.344029497,157121.6917,0.548608734,,,
5042002,8.1068E-06,1.314014844,1.741540929,81498.52114,0.660692481,,,
5043002,1.7162E-05,1.766525271,2.047779459,42640.2733,0.731790938,,,
5044002,4.87853E-06,0.955105126,1.252298007,106478.2566,0.519457793,,,
5045002,6.89648E-06,1.023521255,1.651891411,92425.39036,0.637409694,,,
5046002,1.11795E-05,1.586980307,2.214511404,68451.42365,0.765255179,,,
5047002,9.72451E-06,1.515105036,1.946180328,72972.19969,0.709618978,,,
5048002,3.48792E-06,1.050264238,1.439838826,165637.488,0.577729545,,,
5049002,1.03501E-05,1.337804101,1.729923614,63549.27532,0.657739749,,,
5050002,1.38712E-05,1.783186815,2.159184714,54396.68316,0.754544619,,,
5051002,2.03422E-05,2.034413336,2.49914954,40039.59724,0.814492042,,,
5052002,3.96057E-06,0.796692159,1.150515092,122622.5523,0.485654681,,,
5053002,9.12889E-06,1.144160925,1.578319928,67636.15397,0.617442809,,,
5054002,1.07324E-05,1.453349149,1.673510119,59924.13792,0.643129056,,,
5055002,3.33844E-06,0.994765927,1.406710323,170083.1798,0.567813123,,,
5056002,5.42501E-06,1.032522197,1.494923007,109467.3665,0.593861634,,,
5057002,1.05035E-05,1.400415232,1.711072667,62160.78359,0.65290781,,,
5058002,1.12913E-05,1.40428654,1.759374871,58911.36445,0.665188194,,,
5059002,1.04425E-05,1.463856041,1.973832256,68545.81481,0.715790084,,,
5060002,4.81293E-06,0.902098866,1.291523214,110551.3136,0.532075306,,,
5061002,6.55885E-06,1.249439111,1.68503135,98515.74317,0.646149782,,,
5062002,1.17489E-05,1.40114943,1.67678762,54812.6585,0.643990305,,,
5063002,9.32358E-06,1.363551821,1.712676015,70071.90167,0.653320747,,,
5064002,1.18722E-06,0.466514634,1.08376704,389694.0201,0.462653989,,,
5065002,1.10542E-05,1.646276974,2.153631127,68159.20059,0.753448153,,,
5066002,8.27221E-06,1.097529139,1.375420027,67490.83319,0.558298672,,,
5067002,6.70855E-06,1.120382967,1.608517727,93273.86036,0.625732699,,,
5068002,6.98012E-06,1.447322867,1.965821522,102292.4081,0.714012911,,,
5069002,5.05623E-06,1.18158471,1.694600106,128286.0846,0.648644203,,,
5070002,8.35398E-06,1.398974898,1.913844818,84064.29128,0.702271508,,,
5071002,8.85095E-06,1.492038237,1.858592057,77888.44567,0.689386418,,,
5072002,1.72402E-05,1.748643155,2.164695222,43829.52482,0.755628707,,,
5073002,1.14665E-05,1.488587052,1.969241161,62335.80009,0.714772609,,,
5074002,1.3652E-05,1.551308295,2.056298226,53734.69411,0.733587775,,,
5075002,1.3619E-05,1.842323118,2.332075472,57769.1277,0.786756218,,,
5076002,6.30924E-06,1.275084234,1.605074201,99028.40562,0.624794036,,,
5077002,6.1767E-06,1.055037982,1.554802952,98903.19431,0.610895533,,,
5078002,1.26088E-05,1.795193496,2.103061298,58949.62566,0.743282454,,,
5079002,1.29763E-05,1.391594013,1.878672233,53491.11598,0.694117616,,,
5080002,2.33795E-06,0.89372062,1.384931465,240042.2496,0.561206073,,,
5081002,1.14555E-05,1.374558516,1.775370817,58415.70806,0.669182476,,,
5082002,1.09482E-05,1.461869385,1.936335892,64613.22924,0.70739708,,,
5083002,1.4268E-05,1.481142651,1.986245962,50359.26648,0.718527046,,,
5084002,9.46258E-06,1.151435386,1.562674141,64791.58413,0.61309585,,,
5085002,3.93529E-06,0.926001048,1.304161536,136226.8356,0.536092163,,,
5086002,3.51099E-06,0.9889608,1.360373043,157696.6325,0.55367196,,,
5087002,6.87897E-06,1.300412276,1.744657602,96159.98169,0.66148139,,,
5088002,6.79111E-06,1.043516345,1.59376463,91545.97167,0.621699144,,,
5089002,9.64689E-06,1.505102305,2.013958236,75108.46199,0.724562759,,,
5090002,7.35466E-06,1.282165731,1.641846566,86303.0581,0.63472949,,,
5091002,1.45489E-05,1.959851712,2.339768013,54169.45817,0.788104756,,,
5092002,1.04166E-05,1.468702202,1.960555531,68433.35063,0.712839956,,,
5093002,1.08009E-05,1.409015841,1.752461675,61425.56069,0.663450786,,,
5094002,7.04724E-06,1.229874197,1.714977554,92789.89765,0.653912862,,,
5095002,6.23101E-06,1.228161044,1.623023211,101053.9346,0.629667955,,,
5096002,1.84825E-05,1.891693916,2.522749252,44266.41201,0.818154023,,,
5097002,1.60938E-05,1.643986433,1.934100768,43923.30575,0.706890783,,,
5098002,1.55991E-06,0.769309393,1.077481195,295180.4583,0.460453986,,,
5099002,3.2097E-06,1.051228632,1.552852596,190157.4085,0.610348939,,,
5100002,1.76774E-06,0.882527877,1.236284629,290903.4985,0.514241316,,,
5101002,6.34746E-06,1.502031771,2.125014262,117800.7733,0.747735827,,,
5102002,2.21141E-07,0.767520608,1.297962292,2415314.083,0.5341248,,,
5103002,8.08487E-06,1.230979617,1.589203382,76741.59362,0.62044572,,,
5104002,3.71689E-06,1.22242663,1.673998048,173063.3794,0.643257369,,,
5105002,5.37099E-06,0.925615661,1.301732984,99669.2113,0.535322126,,,
5106002,1.3779E-05,1.594846659,2.039515001,52982.12072,0.730038623,,,
5107002,3.76132E-06,0.481508578,1.003393785,115407.2318,0.434084059,,,
5108002,5.72274E-06,1.264670029,1.685788025,112943.6459,0.64634751,,,
5109002,9.67117E-06,1.812657077,2.095874432,76703.30334,0.741811006,,,
5110002,1.0542E-05,1.232850745,1.475079268,55786.45103,0.588101339,,,
5111002,3.17315E-06,1.146811486,1.476458696,185463.5125,0.588503626,,,
5112002,1.29426E-05,1.48205671,1.959020107,55050.42109,0.712497251,,,
5113002,1.1564E-05,1.301681349,1.875679528,59963.31642,0.693416007,,,
5114002,5.37788E-06,0.994021539,1.248716812,96375.2141,0.518294488,,,
5115002,6.42391E-06,1.114625277,1.569546388,95737.61005,0.615009574,,,
5116002,9.24514E-06,1.383150071,1.819409319,73551.48087,0.679993948,,,
5117002,1.35173E-05,1.628889602,1.977856157,53019.59849,0.716679532,,,
5118002,7.47148E-06,1.179498974,1.644143194,85035.87117,0.635343561,,,
5119002,2.4995E-05,2.353364688,2.797287015,34263.64326,0.856420516,,,
5120002,1.15896E-05,1.611088827,2.442744677,69501.00859,0.805487227,,,
